"model","ssp","region","pop_weight","population_unit","gdp_unit","gdp_per_capita_unit","year","pop","gdp","gdp_per_capita","growth_pop","growth_gdp_per_capita","mean_growth_pop","mean_growth_gdp_per_capita"
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2211,149.8729877317363,11159.83922118129,74461.97870664149,-0.326031614520943,0.07498152379519231,-0.3285549463232648,0.07570350519504196
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2212,149.38810715835467,11131.995254182517,74517.27895837356,-0.3235276621358415,0.0742664279040174,-0.326031614520943,0.07498152379519231
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2213,148.90850718662676,11104.418970705388,74572.09249158774,-0.32104294033227754,0.07355815185468743,-0.3235276621358415,0.0742664279040174
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2214,148.43411848285032,11077.107344043936,74626.42320554997,-0.31857730141763985,0.0728566306066346,-0.32104294033227754,0.07355815185468743
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2215,147.9648728152171,11050.057388572515,74680.27497561638,-0.3161305988336097,0.07216179973958049,-0.31857730141763985,0.0728566306066346
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2216,147.50070303316144,11023.26615908705,74733.65165323162,-0.3137026871474498,0.07147359544762039,-0.3161305988336097,0.07216179973958049
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2217,147.0415430471515,10996.73075015836,74786.55706593109,-0.31129342204335925,0.07079195453336402,-0.3137026871474498,0.07147359544762039
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2218,146.58732780891225,10970.44829549736,74838.99501734675,-0.30890266031389574,0.07011681440213219,-0.31129342204335925,0.07079195453336402
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2219,146.13799329207026,10944.415967331888,74890.96928721652,-0.306530259851463,0.06944811305620871,-0.30890266031389574,0.07011681440213219
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2220,145.69347647321007,10918.630975794906,74942.48363139725,-0.30417607963986404,0.06878578908914725,-0.306530259851463,0.06944811305620871
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2221,145.2537153133322,10893.090568323829,74993.541781881,-0.30183997974591914,0.06812978168013235,-0.30417607963986404,0.06878578908914725
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2222,144.8186487397036,10867.792029070784,75044.14744681472,-0.299521821311148,0.06748003058839434,-0.30183997974591914,0.06812978168013235
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2223,144.38821662809096,10842.732678323611,75094.30431052324,-0.2972214665435161,0.06683647614767742,-0.299521821311148,0.06748003058839434
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2224,143.96235978536802,10817.90987193726,75144.01603353521,-0.2949387787092442,0.06619905926076056,-0.2972214665435161,0.06683647614767742
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2225,143.541019932488,10793.32100077551,75193.28625261236,-0.29267362212468084,0.06556772139403066,-0.2949387787092442,0.06619905926076056
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2226,143.12413968781271,10768.963490162756,75242.11858078161,-0.29042586214823746,0.06494240457210741,-0.29267362212468084,0.06556772139403066
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2227,142.71166255078958,10744.83479934562,75290.5166073701,-0.2881953651723851,0.06432305137251947,-0.29042586214823746,0.06494240457210741
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2228,142.30353288596913,10720.932420964247,75338.48389804321,-0.2859819986157126,0.06370960492043136,-0.2881953651723851,0.06432305137251947
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2229,141.8996959073543,10697.253880533048,75386.02399484519,-0.28378563091504627,0.06310200888342074,-0.2859819986157126,0.06370960492043136
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2230,141.5000976630743,10673.79673593072,75433.14041624256,-0.28160613151762937,0.06250020746630537,-0.28378563091504627,0.06310200888342074
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2231,141.1046850203755,10650.558576899386,75479.83665717015,-0.27944337087336224,0.06190414540601954,-0.28160613151762937,0.06250020746630537
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2232,140.7134056509216,10627.537024552605,75526.11618907965,-0.27729722042710175,0.06131376796653922,-0.27944337087336224,0.06190414540601954
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2233,140.32620801639635,10604.729730892104,75571.98245999064,-0.2751675526110199,0.06072902093385575,-0.27729722042710175,0.06131376796653922
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2234,139.9430413544018,10582.134378333136,75617.4388945441,-0.27305424083702123,0.060149850610997375,-0.2751675526110199,0.06072902093385575
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2235,139.5638556646451,10559.748679238146,75662.48889405816,-0.27095715948921834,0.05957620381309826,-0.27305424083702123,0.060149850610997375
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2236,139.18860169540733,10537.5703754587,75707.13583658624,-0.2688761839164652,0.05900802786251459,-0.27095715948921834,0.05957620381309826
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2237,138.817230930288,10515.597237885471,75751.38307697732,-0.26681119042494794,0.05844527058398721,-0.2688761839164652,0.05900802786251459
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2238,138.44969557521873,10493.827066006108,75795.2339469384,-0.2647620562708323,0.05788788029985038,-0.26681119042494794,0.05844527058398721
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2239,138.08594854574034,10472.257687470868,75838.69175509903,-0.262728659652968,0.057335805825286267,-0.2647620562708323,0.05788788029985038
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2240,137.72594345453683,10450.886957665836,75881.75978707788,-0.2607108797056485,0.056788996463624654,-0.262728659652968,0.057335805825286267
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2241,137.36963459922103,10429.712759293585,75924.44130555129,-0.25870859649142686,0.05624740200168751,-0.2607108797056485,0.056788996463624654
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2242,137.01697695036566,10408.733001961116,75966.73955032357,-0.2567216909939867,0.055710972705177955,-0.25870859649142686,0.05624740200168751
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2243,136.66792613977478,10387.945621775,76008.65773839949,-0.2547500451110676,0.05517965931411315,-0.2567216909939867,0.055710972705177955
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2244,136.3224384489899,10367.348580943491,76050.19906405812,-0.2527935416474454,0.054653413038300826,-0.2547500451110676,0.05517965931411315
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2245,135.98047079802566,10346.939867385548,76091.36669892879,-0.25085206430796575,0.054132185552858876,-0.2527935416474454,0.054653413038300826
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2246,135.64198073432962,10326.71749434658,76132.16379206849,-0.24892549769063174,0.053615928993777734,-0.25085206430796575,0.054132185552858876
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2247,135.3069264219617,10306.679500020831,76172.59347004096,-0.24701372727974422,0.053104595953525034,-0.24892549769063174,0.053615928993777734
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2248,134.97526663098785,10286.82394718023,76212.65883699735,-0.24511663943909498,0.052598139476692216,-0.24701372727974422,0.053104595953525034
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2249,134.6469607270836,10267.148922809629,76252.36297475845,-0.24323412140521225,0.052096513055682636,-0.24511663943909498,0.052598139476692216
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2250,134.32196866134254,10247.652537748252,76291.7089428983,-0.2413660612806579,0.051599670626440795,-0.24323412140521225,0.052096513055682636
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2251,134.00025096028517,10228.332926337303,76330.69977882926,-0.23951234802737636,0.051107566564222315,-0.2413660612806579,0.051599670626440795
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2252,133.68176871606414,10209.18824607354,76369.33849788849,-0.23767287146009433,0.05062015567940423,-0.23951234802737636,0.051107566564222315
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2253,133.366483576861,10190.216677268749,76407.62809342559,-0.23584752223977143,0.05013739321333526,-0.23767287146009433,0.05062015567940423
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2254,133.05435773747064,10171.416422715,76445.57153689176,-0.23403619186710103,0.04965923483422567,-0.23584752223977143,0.05013739321333526
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2255,132.74535393006911,10152.78570735559,76483.17177792998,-0.23223877267606105,0.04918563663307627,-0.23403619186710103,0.04965923483422567
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2256,132.4394354151609,10134.322777961486,76520.43174446642,-0.2304551578275142,0.048716555119646295,-0.23223877267606105,0.04918563663307627
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2257,132.1365659727016,10116.025902813297,76557.3543428031,-0.22868524130285742,0.04825194721845973,-0.2304551578275142,0.048716555119646295
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2258,131.83670989339254,10097.893371388507,76593.94245771147,-0.22692891789772024,0.047791770264849716,-0.22868524130285742,0.04825194721845973
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2259,131.53983197014315,10079.92349405406,76630.19895252713,-0.22518608321571124,0.047335982001040645,-0.22692891789772024,0.047791770264849716
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2260,131.24589748969774,10062.114601763997,76666.12666924564,-0.22345663366221274,0.046884540572267715,-0.22518608321571124,0.047335982001040645
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2261,130.95487222442304,10044.46504576221,76701.7284286191,-0.22174046643822318,0.046437404522933365,-0.22345663366221274,0.046884540572267715
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2262,130.66672242425312,10026.97319729014,76737.00703025384,-0.2200374795342466,0.04599453279280049,-0.22174046643822318,0.046437404522933365
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2263,130.38141480878812,10009.63744729931,76771.96525270892,-0.21834757172422928,0.045555884713221854,-0.2200374795342466,0.04599453279280049
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2264,130.09891655954368,9992.456206168676,76806.60585359547,-0.21667064255954274,0.04512142000340555,-0.21834757172422928,0.045555884713221854
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2265,129.8191953123478,9975.427903426633,76840.93156967686,-0.21500659236301314,0.04469109876671602,-0.21667064255954274,0.04512142000340555
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2266,129.54221914988184,9958.550987477627,76874.9451169697,-0.21335532222299633,0.04426488148701039,-0.21500659236301314,0.04469109876671602
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2267,129.26795659436277,9941.823925333283,76908.64919084545,-0.21171673398749855,0.04384272902500968,-0.21335532222299633,0.04426488148701039
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2268,128.99637660036365,9925.245202347962,76942.04646613292,-0.2100907302583423,0.04342460261470473,-0.21171673398749855,0.04384272902500968
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2269,128.72744854776914,9908.813321958643,76975.13959722122,-0.2084772143853769,0.043010463859796295,-0.2100907302583423,0.04342460261470473
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2270,128.46114223486367,9892.52680542911,77007.93121816358,-0.20687609046073355,0.04260027473016915,-0.2084772143853769,0.043010463859796295
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2271,128.19742787154894,9876.384191598288,77040.42394278155,-0.2052872633131247,0.042193997558399816,-0.20687609046073355,0.04260027473016915
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2272,127.93627607268844,9860.38403663272,77072.62036476996,-0.20371063850218682,0.04179159503629756,-0.2052872633131247,0.042193997558399816
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2273,127.677657851576,9844.52491378304,77104.52305780232,-0.202146122312867,0.041393030211478436,-0.20371063850218682,0.04179159503629756
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2274,127.42154461352617,9828.805413144457,77136.13457563677,-0.2005936217498524,0.040998266483971944,-0.202146122312867,0.041393030211478436
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2275,127.16790814958318,9813.224141421088,77167.4574522224,-0.19905304453204267,0.04060726760286009,-0.2005936217498524,0.040998266483971944
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2276,126.91672063034704,9797.779721694107,77198.49420180624,-0.19752429908706465,0.04021999766294848,-0.19905304453204267,0.04060726760286009
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2277,126.66795459991322,9782.470793193688,77229.24731904047,-0.19600729454582932,0.03983642110146917,-0.19752429908706465,0.04021999766294848
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2278,126.42158296992436,9767.296011074552,77259.71927909009,-0.19450194073713054,0.03945650269481497,-0.19600729454582932,0.03983642110146917
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2279,126.17757901373136,9752.2540461952,77289.912537741,-0.19300814818228515,0.03908020755530484,-0.19450194073713054,0.03945650269481497
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2280,125.93591636066164,9737.343584900653,77319.82953150835,-0.19152582808981447,0.038707501127980236,-0.19300814818228515,0.03908020755530484
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2281,125.6965689903922,9722.563328808665,77349.47267774526,-0.19005489235016637,0.038338349187431904,-0.19152582808981447,0.038707501127980236
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2282,125.45951122742564,9707.911994599392,77378.84437475177,-0.18859525353047812,0.03797271783465698,-0.19005489235016637,0.038338349187431904
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2283,125.22471773566689,9693.388313808398,77407.9470018841,-0.1871468248693793,0.0376105734939461,-0.18859525353047812,0.03797271783465698
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2284,124.99216351309822,9678.99103262295,77436.78291966411,-0.18570952027183468,0.03725188290980013,-0.1871468248693793,0.0376105734939461
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2285,124.76182388655128,9664.718911681564,77465.35446988905,-0.1842832543040267,0.03689661314387635,-0.18570952027183468,0.03725188290980013
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2286,124.53367450657336,9650.570725876743,77493.66397574135,-0.18286794218827732,0.03654473157196373,-0.1842832543040267,0.03689661314387635
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2287,124.30769134238668,9636.545264160804,77521.71374189873,-0.18146349979800866,0.03619620588098709,-0.18286794218827732,0.03654473157196373
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2288,124.08385067693813,9622.641329354805,77549.5060546444,-0.18006984365274273,0.03585100406603979,-0.18146349979800866,0.03619620588098709
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2289,123.8621291020382,9608.857737960472,77577.04318197737,-0.1786868909131391,0.035509094427444744,-0.18006984365274273,0.03585100406603979
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2290,123.64250351358707,9595.193319975087,77604.32737372283,-0.177314559376071,0.035170445567843475,-0.1786868909131391,0.035509094427444744
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2291,123.42495110688608,9581.64691870928,77631.36086164272,-0.17595276746973912,0.034835026389312886,-0.177314559376071,0.035170445567843475
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2292,123.20944937203254,9568.217390607682,77658.14585954625,-0.17460143424882305,0.03450280609050957,-0.17595276746973912,0.034835026389312886
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2293,122.99597608939716,9554.903605072368,77684.68456340049,-0.17326047938966965,0.03417375416384134,-0.17460143424882305,0.03450280609050957
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2294,122.78450932518136,9541.704444289087,77710.97915144105,-0.1719298231855189,0.03384784039266574,-0.17326047938966965,0.03417375416384134
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2295,122.57502742705336,9528.61880305617,77737.03178428269,-0.17060938654176575,0.03352503484851526,-0.1719298231855189,0.03384784039266574
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2296,122.36750901986156,9515.645588616091,77762.84460502992,-0.169299090971259,0.03320530788834903,-0.17060938654176575,0.03352503484851526
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2297,122.16193300142363,9502.783720489688,77788.41973938761,-0.1679988585896359,0.03288863015183072,-0.169299090971259,0.03320530788834903
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2298,121.95827853838937,9490.032130312888,77813.75929577151,-0.1667086121106926,0.03257497255863236,-0.1679988585896359,0.03288863015183072
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2299,121.75652506217656,9477.389761675991,77838.86536541872,-0.16542827484179037,0.03226430630576399,-0.1667086121106926,0.03257497255863236
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2300,121.5566522649779,9464.855569965446,77863.74002249811,-0.1641577706792969,0.031956602864928615,-0.16542827484179037,0.03226430630576399
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2301,121.35864009583771,9452.428522208014,77888.38532422058,-0.16289702410406268,0.03165183397990252,-0.1641577706792969,0.031956602864928615
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2302,121.16246875679714,9440.107596917363,77912.80331094922,-0.16164596017693206,0.03134997166394049,-0.16289702410406268,0.03165183397990252
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2303,120.9681186991063,9427.891783943012,77936.99600630942,-0.160404504534289,0.031050988197205837,-0.16164596017693206,0.03134997166394049
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2304,120.77557061950236,9415.78008432154,77960.9654172987,-0.15917258338363674,0.030754856124224867,-0.160404504534289,0.031050988197205837
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2305,120.58480545655198,9403.77151013014,77984.71353439653,-0.1579501234992116,0.03046154825136568,-0.15917258338363674,0.030754856124224867
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2306,120.395804387057,9391.865084342342,78008.24233167383,-0.15673705221763035,0.030171037644340988,-0.1579501234992116,0.03046154825136568
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2307,120.20854882252216,9380.059840685952,78031.55376690242,-0.15553329743357122,0.029883297625734766,-0.15673705221763035,0.030171037644340988
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2308,120.02302040568334,9368.354823503145,78054.64978166416,-0.1543387875954878,0.029598301772552467,-0.15553329743357122,0.029883297625734766
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2309,119.8392010070958,9356.74908761268,78077.53230146,-0.15315345170135608,0.029316023913794623,-0.1543387875954878,0.029598301772552467
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2310,119.65707272178054,9345.24169817419,78100.20323581863,-0.151977219294454,0.029036438128053576,-0.15315345170135608,0.029316023913794623
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2311,119.47661786592798,9333.83173055451,78122.66447840509,-0.15081002045917358,0.028759518741133132,-0.151977219294454,0.029036438128053576
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2312,119.29781897365802,9322.518270196048,78144.91790712903,-0.149651785816865,0.028485240323690906,-0.15081002045917358,0.028759518741133132
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2313,119.12065879383508,9311.300412487082,78166.96538425267,-0.14850244652171282,0.028213577688903174,-0.149651785816865,0.028485240323690906
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2314,118.94512028693724,9300.17726263406,78188.80875649862,-0.14736193425664362,0.02794450589015197,-0.14850244652171282,0.028213577688903174
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2315,118.77118662197827,9289.14793553576,78210.44985515728,-0.1462301812292654,0.027678000218734265,-0.14736193425664362,0.02794450589015197
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2316,118.59884117348196,9278.211555659344,78231.890496194,-0.1451071201678378,0.027414036201592964,-0.1462301812292654,0.027678000218734265
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2317,118.42806751850708,9267.367256918284,78253.13248035603,-0.1439926843172736,0.02715258959906958,-0.1451071201678378,0.027414036201592964
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2318,118.25884943372272,9256.614182552054,78274.17759327899,-0.1428868074351707,0.02689363640267831,-0.1439926843172736,0.02715258959906958
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2319,118.09117089253247,9245.951485007656,78295.02760559322,-0.1417894237878746,0.026637152832901346,-0.1428868074351707,0.02689363640267831
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2320,117.92501606224693,9235.378325822869,78315.68427302955,-0.14070046814657128,0.02638311533700523,-0.1417894237878746,0.026637152832901346
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2321,117.76036930130324,9224.89387551122,78336.14933652498,-0.1396198757834099,0.026131500586878003,-0.14070046814657128,0.02638311533700523
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2322,117.59721515653128,9214.497313448694,78356.42452232786,-0.13854758246765544,0.02588228547688701,-0.1396198757834099,0.026131500586878003
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2323,117.43553836046507,9204.187827762044,78376.51154210277,-0.1374835244618707,0.025635447121757124,-0.13854758246765544,0.02588228547688701
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2324,117.27532382869884,9193.964615218809,78396.41209303506,-0.13642763851812784,0.025390962854469196,-0.1374835244618707,0.025635447121757124
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2325,117.11655665728698,9183.826881118892,78416.1278579349,-0.13537986187424875,0.025148810224178562,-0.13642763851812784,0.025390962854469196
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2326,116.95922212018684,9173.77383918776,78435.66050534113,-0.13434013225007466,0.0249089669941534,-0.13537986187424875,0.025148810224178562
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2327,116.8033056667438,9163.804711471175,78455.01168962457,-0.13330838784376398,0.024671411139732733,-0.13434013225007466,0.0249089669941534
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2328,116.6487929192176,9153.918728231496,78474.18305109104,-0.1322845673281189,0.02443612084630393,-0.13330838784376398,0.024671411139732733
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2329,116.49566967034932,9144.115127845427,78493.17621608388,-0.13126860984694008,0.024203074507299468,-0.1322845673281189,0.02443612084630393
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2330,116.34392188096814,9134.393156703334,78511.99279708623,-0.1302604550114093,0.02397225072221283,-0.13126860984694008,0.024203074507299468
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2331,116.19353567763731,9124.752069109934,78530.63439282267,-0.1292600428964999,0.023743628294633303,-0.1302604550114093,0.02397225072221283
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2332,116.04449735033852,9115.191127186488,78549.10258836066,-0.12826731403741493,0.023517186230299515,-0.1292600428964999,0.023743628294633303
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2333,115.89679335019363,9105.709600774357,78567.3989552114,-0.1272822094260524,0.023292903735171556,-0.12826731403741493,0.023517186230299515
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2334,115.75041028722391,9096.30676733998,78585.52505143038,-0.126304670507498,0.02307076021352147,-0.1272822094260524,0.023292903735171556
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2335,115.60533492814508,9086.981911881194,78603.48242171732,-0.12533463917654436,0.022850735266041963,-0.126304670507498,0.02307076021352147
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2336,115.46155419419814,9077.734326834909,78621.27259751591,-0.1243720577742375,0.022632808687973145,-0.12533463917654436,0.022850735266041963
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2337,115.31905515901542,9068.563311986103,78638.89709711295,-0.12341686908444933,0.022416960467247136,-0.1243720577742375,0.022632808687973145
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2338,115.17782504652058,9059.468174378128,78656.357425737,-0.12246901633047688,0.022203170782650376,-0.12341686908444933,0.022416960467247136
"PIK GDP-32","SSP3","USA",1.0,"million","billion US$2005/yr","US$2005 per person",2339,115.03785122886256,9050.448228224252,78673.65507565679,-0.12152844317166736,0.021991420002003454,-0.12246901633047688,0.022203170782650376
