"year","country","pop","gdp"
2630,"USA",359.91739196215275,129598.039261667
2631,"USA",359.88394437531036,129634.63513939224
2632,"USA",359.85067277930557,129671.01689902572
2633,"USA",359.8175762322285,129707.18572222552
2634,"USA",359.7846537973745,129743.1427849385
2635,"USA",359.75190454321364,129778.88925741758
2636,"USA",359.71932754336035,129814.42630423977
2637,"USA",359.68692187654335,129849.75508432396
2638,"USA",359.654686626576,129884.876750949
2639,"USA",359.62262088232643,129919.79245177154
2640,"USA",359.5907237376881,129954.5033288443
2641,"USA",359.5589942915506,129989.0105186341
2642,"USA",359.5274316477705,130023.31515204026
2643,"USA",359.49603491514233,130057.41835441272
2644,"USA",359.4648032073699,130091.32124557057
2645,"USA",359.43373564303783,130125.02493982016
2646,"USA",359.40283134558314,130158.53054597408
2647,"USA",359.37208944326693,130191.83916736924
2648,"USA",359.3415090691465,130224.95190188564
2649,"USA",359.31108936104755,130257.86984196502
2650,"USA",359.2808294615363,130290.59407462942
2651,"USA",359.25072851789236,130323.12568150013
2652,"USA",359.22078568208093,130355.46573881616
2653,"USA",359.1910001107262,130387.6153174534
2654,"USA",359.1613709650839,130419.5754829432
2655,"USA",359.13189741101485,130451.34729549145
2656,"USA",359.10257861895815,130482.93180999736
2657,"USA",359.07341376390474,130514.33007607253
2658,"USA",359.0444020253712,130545.54313806002
2659,"USA",359.01554258737355,130576.57203505324
2660,"USA",358.98683463840115,130607.41780091512
2661,"USA",358.9582773713912,130638.0814642971
2662,"USA",358.92986998370276,130668.56404865836
2663,"USA",358.9016116770915,130698.86657228493
2664,"USA",358.87350165768436,130728.9900483088
2665,"USA",358.84553913595425,130758.93548472723
2666,"USA",358.8177233266952,130788.70388442186
2667,"USA",358.7900534489974,130818.296245178
2668,"USA",358.7625287262225,130847.71355970368
2669,"USA",358.7351483859792,130876.95681564932
2670,"USA",358.70791166009866,130906.0269956266
2671,"USA",358.68081778461044,130934.92507722798
2672,"USA",358.6538659997184,130963.65203304586
2673,"USA",358.62705554977657,130992.20883069202
2674,"USA",358.60038568326564,131020.59643281682
2675,"USA",358.5738556527691,131048.8157971286
2676,"USA",358.54746471494985,131076.8678764129
2677,"USA",358.52121213052686,131104.75361855197
2678,"USA",358.49509716425183,131132.47396654388
2679,"USA",358.46911908488636,131160.02985852212
2680,"USA",358.44327716517887,131187.4222277746
2681,"USA",358.4175706818418,131214.6520027633
2682,"USA",358.39199891552926,131241.72010714334
2683,"USA",358.36656115081394,131268.62745978258
2684,"USA",358.3412566761654,131295.37497478072
2685,"USA",358.31608478392747,131321.96356148852
2686,"USA",358.2910447702963,131348.3941245276
2687,"USA",358.26613593529845,131374.66756380905
2688,"USA",358.2413575827689,131400.78477455338
2689,"USA",358.2167090203295,131426.74664730922
2690,"USA",358.19218955936753,131452.55406797305
2691,"USA",358.167798515014,131478.20791780812
2692,"USA",358.14353520612264,131503.70907346392
2693,"USA",358.1193989552487,131529.05840699523
2694,"USA",358.09538908862766,131554.2567858814
2695,"USA",358.0715049361548,131579.3050730456
2696,"USA",358.047745831364,131604.2041268739
2697,"USA",358.02411111140736,131628.95480123433
2698,"USA",358.00060011703465,131653.55794549634
2699,"USA",357.97721219257284,131678.01440454953
2700,"USA",357.9539466859058,131702.32501882294
2701,"USA",357.9308029484544,131726.49062430416
2702,"USA",357.90778033515625,131750.51205255822
2703,"USA",357.88487820444584,131774.39013074664
2704,"USA",357.862095918235,131798.12568164666
2705,"USA",357.83943284189286,131821.71952366972
2706,"USA",357.8168883442265,131845.17247088085
2707,"USA",357.79446179746174,131868.4853330174
2708,"USA",357.7721525772235,131891.65891550787
2709,"USA",357.7499600625168,131914.69401949088
2710,"USA",357.72788363570766,131937.591441834
2711,"USA",357.70592268250414,131960.3519751522
2712,"USA",357.6840765919376,131982.9764078273
2713,"USA",357.66234475634366,132005.4655240259
2714,"USA",357.6407265713441,132027.82010371864
2715,"USA",357.6192214358279,132050.04092269865
2716,"USA",357.5978287519331,132072.12875260017
2717,"USA",357.57654792502836,132094.0843609171
2718,"USA",357.55537836369507,132115.90851102173
2719,"USA",357.534319479709,132137.601962183
2720,"USA",357.5133706880225,132159.1654695853
2721,"USA",357.49253140674665,132180.59978434656
2722,"USA",357.47180105713346,132201.90565353687
2723,"USA",357.45117906355836,132223.0838201969
2724,"USA",357.43066485350255,132244.13502335592
2725,"USA",357.4102578575357,132265.05999805045
2726,"USA",357.3899575092987,132285.85947534227
2727,"USA",357.36976324548607,132306.53418233668
2728,"USA",357.3496745058293,132327.0848422007
2729,"USA",357.32969073307964,132347.51217418117
2730,"USA",357.3098113729913,132367.81689362263
2731,"USA",357.2900358743045,132387.99971198587
2732,"USA",357.27036368872893,132408.06133686527
2733,"USA",357.250794270927,132428.00247200727
2734,"USA",357.2313270784974,132447.82381732788
2735,"USA",357.2119615719588,132467.5260689308
2736,"USA",357.19269721473347,132487.10991912524
2737,"USA",357.173533473131,132506.5760564434
2738,"USA",357.15446981633227,132525.9251656584
2739,"USA",357.13550571637336,132545.1579278021
2740,"USA",357.11664064812976,132564.27502018222
2741,"USA",357.0978740893005,132583.27711640057
2742,"USA",357.07920552039224,132602.16488636998
2743,"USA",357.0606344247039,132620.9389963322
2744,"USA",357.0421602883109,132639.6001088751
2745,"USA",357.0237826000499,132658.14888295013
2746,"USA",357.00550085150326,132676.58597388965
2747,"USA",356.98731453698383,132694.91203342413
2748,"USA",356.96922315351986,132713.12770969962
2749,"USA",356.95122620083976,132731.23364729463
2750,"USA",356.9333231813571,132749.23048723734
2751,"USA",356.91551360015586,132767.1188670229
2752,"USA",356.8977969649755,132784.89942063013
2753,"USA",356.88017278619617,132802.57277853883
2754,"USA",356.86264057682416,132820.13956774643
2755,"USA",356.84519985247726,132837.6004117849
2756,"USA",356.82785013137027,132854.95593073778
2757,"USA",356.81059093430065,132872.20674125667
2758,"USA",356.79342178463423,132889.35345657813
2759,"USA",356.7763422082909,132906.3966865403
2760,"USA",356.75935173373057,132923.33703759947
2761,"USA",356.74244989193903,132940.1751128467
2762,"USA",356.725636216414,132956.91151202418
2763,"USA",356.70891024315125,132973.54683154193
2764,"USA",356.69227151063075,132990.08166449395
2765,"USA",356.67571955980287,133006.5166006746
2766,"USA",356.65925393407497,133022.852226595
2767,"USA",356.64287417929756,133039.0891254992
2768,"USA",356.6265798437509,133055.2278773803
2769,"USA",356.6103704781317,133071.26905899667
2770,"USA",356.59424563553955,133087.21324388788
2771,"USA",356.5782048714639,133103.06100239087
2772,"USA",356.5622477437707,133118.8129016557
2773,"USA",356.54637381268935,133134.46950566178
2774,"USA",356.5305826407997,133150.03137523317
2775,"USA",356.51487379301915,133165.49906805507
2776,"USA",356.49924683658963,133180.87313868882
2777,"USA",356.48370134106483,133196.1541385882
2778,"USA",356.4682368782976,133211.34261611468
2779,"USA",356.4528530224271,133226.43911655294
2780,"USA",356.4375493498665,133241.4441821267
2781,"USA",356.42232543929015,133256.35835201395
2782,"USA",356.4071808716213,133271.18216236224
2783,"USA",356.39211523001967,133285.91614630423
2784,"USA",356.37712809986937,133300.56083397288
2785,"USA",356.3622190687665,133315.11675251668
2786,"USA",356.3473877265069,133329.58442611474
2787,"USA",356.33263366507435,133343.9643759921
2788,"USA",356.3179564786283,133358.25712043446
2789,"USA",356.303355763492,133372.46317480344
2790,"USA",356.28883111814076,133386.5830515515
2791,"USA",356.27438214319,133400.61726023658
2792,"USA",356.26000844138355,133414.5663075373
2793,"USA",356.2457096175821,133428.4306972673
2794,"USA",356.2314852787514,133442.21093039028
2795,"USA",356.2173350339508,133455.90750503453
2796,"USA",356.2032584943219,133469.5209165075
2797,"USA",356.18925527307704,133483.05165731025
2798,"USA",356.1753249854879,133496.50021715226
2799,"USA",356.16146724887443,133509.8670829654
2800,"USA",356.1476816825934,133523.15273891867
2801,"USA",356.13396790802744,133536.35766643228
2802,"USA",356.12032554857404,133549.48234419187
2803,"USA",356.10675422963425,133562.52724816307
2804,"USA",356.0932535786019,133575.49285160503
2805,"USA",356.0798232248527,133588.37962508504
2806,"USA",356.06646279973353,133601.1880364923
2807,"USA",356.0531719365514,133613.91855105184
2808,"USA",356.039950270563,133626.57163133862
2809,"USA",356.02679743896397,133639.1477372911
2810,"USA",356.01371308087835,133651.64732622527
2811,"USA",356.00069683734796,133664.07085284838
2812,"USA",355.98774835132207,133676.41876927236
2813,"USA",355.97486726764686,133688.69152502768
2814,"USA",355.9620532330553,133700.8895670769
2815,"USA",355.94930589615666,133713.01333982806
2816,"USA",355.9366249074264,133725.06328514815
2817,"USA",355.9240099191959,133737.03984237657
2818,"USA",355.91146058564243,133748.94344833842
2819,"USA",355.89897656277924,133760.77453735776
2820,"USA",355.8865575084453,133772.53354127085
2821,"USA",355.87420308229554,133784.2208894394
2822,"USA",355.86191294579083,133795.83700876342
2823,"USA",355.84968676218836,133807.38232369456
2824,"USA",355.8375241965318,133818.85725624897
2825,"USA",355.8254249156414,133830.2622260202
2826,"USA",355.8133885881047,133841.59765019215
2827,"USA",355.8014148842666,133852.86394355193
2828,"USA",355.7895034762199,133864.06151850245
2829,"USA",355.777654037796,133875.19078507545
2830,"USA",355.76586624455524,133886.25215094374
2831,"USA",355.75413977377747,133897.24602143417
2832,"USA",355.742474304453,133908.17279953993
2833,"USA",355.73086951727316,133919.03288593327
2834,"USA",355.7193250946209,133929.82667897764
2835,"USA",355.70784072056193,133940.55457474035
2836,"USA",355.69641608083543,133951.21696700473
2837,"USA",355.685050862845,133961.81424728237
2838,"USA",355.67374475564975,133972.34680482562
2839,"USA",355.6624974499551,133982.81502663926
2840,"USA",355.65130863810396,133993.21929749305
2841,"USA",355.64017801406806,134003.55999993355
2842,"USA",355.6291052734388,134013.83751429612
2843,"USA",355.61809011341893,134024.052218717
2844,"USA",355.6071322328132,134034.20448914505
2845,"USA",355.59623133202035,134044.29469935357
2846,"USA",355.58538711302396,134054.3232209522
2847,"USA",355.57459927938424,134064.29042339863
2848,"USA",355.5638675362294,134074.19667401008
2849,"USA",355.5531915902471,134084.04233797514
2850,"USA",355.54257114967595,134093.82777836514
2851,"USA",355.53200592429755,134103.55335614597
2852,"USA",355.52149562542763,134113.21943018894
2853,"USA",355.511039965908,134122.826357283
2854,"USA",355.5006386600985,134132.3744921453
2855,"USA",355.49029142386837,134141.86418743298
2856,"USA",355.4799979745885,134151.29579375428
2857,"USA",355.46975803112315,134160.66965967964
2858,"USA",355.45957131382187,134169.98613175284
2859,"USA",355.44943754451157,134179.2455545023
2860,"USA",355.43935644648855,134188.4482704519
2861,"USA",355.4293277445105,134197.59462013186
2862,"USA",355.4193511647887,134206.68494209004
2863,"USA",355.40942643498005,134215.71957290245
2864,"USA",355.39955328417966,134224.6988471843
2865,"USA",355.38973144291253,134233.62309760056
2866,"USA",355.3799606431264,134242.49265487702
2867,"USA",355.37024061818374,134251.3078478105
2868,"USA",355.3605711028541,134260.06900327982
2869,"USA",355.35095183330696,134268.77644625632
2870,"USA",355.34138254710365,134277.43049981416
2871,"USA",355.33186298319026,134286.03148514108
2872,"USA",355.32239288189004,134294.57972154857
2873,"USA",355.31297198489597,134303.07552648234
2874,"USA",355.30360003526346,134311.5192155327
2875,"USA",355.29427677740296,134319.91110244466
2876,"USA",355.2850019570728,134328.25149912832
2877,"USA",355.2757753213717,134336.5407156688
2878,"USA",355.26659661873197,134344.7790603366
2879,"USA",355.25746559891184,134352.9668395975
2880,"USA",355.24838201298877,134361.10435812277
2881,"USA",355.2393456133522,134369.1919187989
2882,"USA",355.23035615369645,134377.22982273746
2883,"USA",355.2214133890138,134385.21836928537
2884,"USA",355.21251707558736,134393.15785603435
2885,"USA",355.20366697098456,134401.04857883087
2886,"USA",355.1948628340498,134408.89083178574
2887,"USA",355.18610442489774,134416.68490728395
2888,"USA",355.17739150490667,134424.4310959941
2889,"USA",355.1687238367115,134432.12968687818
2890,"USA",355.1601011841972,134439.78096720096
2891,"USA",355.1515233124918,134447.3852225394
2892,"USA",355.1429899879603,134454.9427367924
2893,"USA",355.13450097819737,134462.4537921899
2894,"USA",355.1260560520212,134469.91866930225
2895,"USA",355.1176549794669,134477.33764704963
2896,"USA",355.1092975317798,134484.71100271126
2897,"USA",355.1009834814091,134492.03901193448
2898,"USA",355.0927126020014,134499.32194874398
2899,"USA",355.08448466839445,134506.56008555106
2900,"USA",355.07629945661046,134513.75369316246
2901,"USA",355.0681567438499,134520.9030407895
2902,"USA",355.06005630848534,134528.008396057
2903,"USA",355.05199793005505,134535.0700250123
2904,"USA",355.0439813892567,134542.08819213396
2905,"USA",355.03600646794126,134549.06316034074
2906,"USA",355.0280729491069,134555.99519100043
2907,"USA",355.02018061689273,134562.88454393845
2908,"USA",355.01232925657274,134569.7314774466
2909,"USA",355.00451865454977,134576.53624829178
2910,"USA",354.99674859834937,134583.29911172457
2911,"USA",354.98901887661395,134590.0203214877
2912,"USA",354.98132927909677,134596.70012982475
2913,"USA",354.9736795966559,134603.3387874885
2914,"USA",354.96606962124855,134609.9365437494
2915,"USA",354.958499145925,134616.493646404
2916,"USA",354.9509679648228,134623.0103417832
2917,"USA",354.943475873161,134629.48687476065
2918,"USA",354.9360226672344,134635.92348876098
2919,"USA",354.9286081444078,134642.3204257681
2920,"USA",354.92123210311024,134648.6779263331
2921,"USA",354.91389434282945,134654.99622958287
2922,"USA",354.9065946641061,134661.27557322767
2923,"USA",354.89933286852806,134667.51619356955
2924,"USA",354.89210875872516,134673.7183255102
2925,"USA",354.8849221383634,134679.88220255895
2926,"USA",354.8777728121394,134686.00805684066
2927,"USA",354.87066058577506,134692.09611910366
2928,"USA",354.86358526601197,134698.14661872757
2929,"USA",354.856546660606,134704.15978373113
2930,"USA",354.849544578322,134710.1358407799
2931,"USA",354.84257882892837,134716.07501519396
2932,"USA",354.8356492231915,134721.97753095577
2933,"USA",354.828755572871,134727.8436107176
2934,"USA",354.82189769071374,134733.67347580922
2935,"USA",354.8150753904492,134739.4673462455
2936,"USA",354.80828848678374,134745.22544073383
2937,"USA",354.80153679539575,134750.94797668158
2938,"USA",354.7948201329304,134756.6351702038
2939,"USA",354.7881383169943,134762.28723613027
2940,"USA",354.78149116615083,134767.9043880131
2941,"USA",354.77487849991445,134773.48683813395
2942,"USA",354.76830013874616,134779.03479751127
2943,"USA",354.76175590404824,134784.54847590777
2944,"USA",354.7552456181592,134790.02808183728
2945,"USA",354.74876910434904,134795.47382257233
2946,"USA",354.74232618681395,134800.8859041508
2947,"USA",354.7359166906718,134806.26453138352
2948,"USA",354.7295404419569,134811.6099078609
2949,"USA",354.72319726761526,134816.9222359602
2950,"USA",354.71688699549975,134822.2017168524
2951,"USA",354.71060945436534,134827.4485505091
2952,"USA",354.70436447386425,134832.6629357097
2953,"USA",354.6981518845411,134837.84507004777
2954,"USA",354.69197151782845,134842.99514993848
2955,"USA",354.6858232060417,134848.11337062484
2956,"USA",354.6797067823747,134853.19992618478
2957,"USA",354.6736220808951,134858.25500953788
2958,"USA",354.6675689365394,134863.27881245187
2959,"USA",354.66154718510876,134868.27152554935
2960,"USA",354.6555566632641,134873.23333831457
2961,"USA",354.6495972085217,134878.16443909964
2962,"USA",354.64366865924853,134883.06501513152
2963,"USA",354.63777085465796,134887.9352525182
2964,"USA",354.63190363480504,134892.77533625532
2965,"USA",354.62606684058215,134897.58545023244
2966,"USA",354.6202603137146,134902.3657772397
2967,"USA",354.6144838967561,134907.11649897398
2968,"USA",354.60873743308457,134911.8377960453
2969,"USA",354.6030207668975,134916.52984798315
2970,"USA",354.5973337432078,134921.19283324268
2971,"USA",354.59167620783944,134925.82692921098
2972,"USA",354.5860480074232,134930.43231221323
2973,"USA",354.58044898939227,134935.009157519
2974,"USA",354.57487900197805,134939.55763934812
2975,"USA",354.5693378942061,134944.07793087707
2976,"USA",354.56382551589166,134948.57020424472
2977,"USA",354.55834171763564,134953.03463055872
2978,"USA",354.5528863508204,134957.47137990122
2979,"USA",354.54745926760575,134961.88062133486
2980,"USA",354.5420603209246,134966.26252290892
2981,"USA",354.536689364479,134970.61725166487
2982,"USA",354.53134625273617,134974.94497364253
2983,"USA",354.52603084092425,134979.2458538858
2984,"USA",354.5207429850284,134983.52005644835
2985,"USA",354.51548254178687,134987.7677443996
2986,"USA",354.5102493686868,134991.98907983035
2987,"USA",354.5050433239605,134996.18422385838
2988,"USA",354.4998642665812,135000.35333663426
2989,"USA",354.49471205625963,135004.49657734705
2990,"USA",354.48958655343955,135008.61410422967
2991,"USA",354.48448761929427,135012.7060745647
2992,"USA",354.4794151157227,135016.77264468986
2993,"USA",354.4743689053455,135020.81397000354
2994,"USA",354.46934885150114,135024.83020497023
2995,"USA",354.4643548182424,135028.821503126
2996,"USA",354.45938667033226,135032.7880170841
2997,"USA",354.4544442732404,135036.72989853992
2998,"USA",354.4495274931395,135040.64729827692
2999,"USA",354.44463619690123,135044.54036617157
3000,"USA",354.4397702520928,135048.40925119875
